"Site No","Site Name","Business No","Business Name","Year","Week No","Week Beginning","Weekly Average AF","Reason For No Count","SG Action","Mitigation","Additional Mitigation","Additional Information","National Grid Reference","Easting","Northing"
"FS0698","Quarry Point","FB0169","The Scottish Salmon Company","2021","40","2021-10-04","0","","","","","","NR998980","199800","698000"
"FS0698","Quarry Point","FB0169","The Scottish Salmon Company","2021","39","2021-09-27","0","","","","","","NR998980","199800","698000"
"FS0698","Quarry Point","FB0169","The Scottish Salmon Company","2021","38","2021-09-20","0","","","","","","NR998980","199800","698000"
"FS0698","Quarry Point","FB0169","The Scottish Salmon Company","2021","37","2021-09-13","0","","","","","","NR998980","199800","698000"
"FS0698","Quarry Point","FB0169","The Scottish Salmon Company","2021","36","2021-09-06","0","","","","","","NR998980","199800","698000"
"FS0698","Quarry Point","FB0169","The Scottish Salmon Company","2021","35","2021-08-30","0","","","","","","NR998980","199800","698000"
"FS0698","Quarry Point","FB0169","The Scottish Salmon Company","2021","34","2021-08-23","","Site recently stocked","","","","","NR998980","199800","698000"
"FS0698","Quarry Point","FB0169","The Scottish Salmon Company","2021","13","2021-03-29","","Site fallow","","","","","NR998980","199800","698000"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","44","2025-10-27","","Site fallow","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","43","2025-10-20","","Withdrawal period prior to harvesting","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","42","2025-10-13","","Withdrawal period prior to harvesting","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","41","2025-10-06","","Withdrawal period prior to harvesting","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","40","2025-09-29","","Withdrawal period prior to harvesting","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","39","2025-09-22",".24","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","38","2025-09-15",".21","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","37","2025-09-08","1.29","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","36","2025-09-01",".48","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","35","2025-08-25",".04","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","34","2025-08-18",".21","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","33","2025-08-11","1.09","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","32","2025-08-04",".93","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","31","2025-07-28",".69","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","30","2025-07-21",".54","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","29","2025-07-14",".14","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","28","2025-07-07",".12","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","27","2025-06-30",".09","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","26","2025-06-23",".05","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","25","2025-06-16",".68","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","24","2025-06-09",".46","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","23","2025-06-02",".43","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","22","2025-05-26",".34","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","21","2025-05-19",".25","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","20","2025-05-12",".29","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","19","2025-05-05",".16","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","18","2025-04-28",".23","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","17","2025-04-21",".25","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","16","2025-04-14",".36","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","15","2025-04-07",".33","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","14","2025-03-31",".06","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","13","2025-03-24",".11","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","12","2025-03-17",".07","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","11","2025-03-10",".01","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","10","2025-03-03",".08","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","9","2025-02-24","0","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","8","2025-02-17",".04","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","7","2025-02-10",".06","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","6","2025-02-03","0","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","5","2025-01-27",".02","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","4","2025-01-20","0","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","3","2025-01-13","0","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","2","2025-01-06","0","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2025","1","2024-12-30","0","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2024","52","2024-12-23","","Site recently stocked","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2024","19","2024-05-06","","Site fallow","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2024","18","2024-04-29","","Withdrawal period prior to harvesting","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2024","17","2024-04-22",".4","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2024","16","2024-04-15",".4","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2024","15","2024-04-08",".37","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2024","14","2024-04-01",".33","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2024","13","2024-03-25",".3","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2024","12","2024-03-18",".09","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2024","11","2024-03-11",".03","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2024","10","2024-03-04",".07","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2024","9","2024-02-26",".2","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2024","8","2024-02-19","0","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2024","7","2024-02-12",".3","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2024","6","2024-02-05",".52","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2024","5","2024-01-29",".43","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2024","4","2024-01-22",".44","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2024","3","2024-01-15",".92","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2024","2","2024-01-08",".69","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2024","1","2024-01-01",".46","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","52","2023-12-25",".56","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","51","2023-12-18",".86","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","50","2023-12-11",".17","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","49","2023-12-04","1.6","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","48","2023-11-27","1.08","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","47","2023-11-20","1.2","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","46","2023-11-13",".56","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","45","2023-11-06",".39","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","44","2023-10-30","1.17","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","43","2023-10-23","1.45","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","42","2023-10-16",".8","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","41","2023-10-09",".28","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","40","2023-10-02",".09","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","39","2023-09-25","1.42","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","38","2023-09-18","1.23","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","37","2023-09-11","1.24","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","36","2023-09-04",".76","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","35","2023-08-28",".9","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","34","2023-08-21","1.11","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","33","2023-08-14",".35","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","32","2023-08-07","2.46","","","","","Physical treatments scheduled for wk 33","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","31","2023-07-31","1.09","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","30","2023-07-24",".46","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","29","2023-07-17",".29","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","28","2023-07-10",".08","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","27","2023-07-03",".75","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","26","2023-06-26",".63","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","25","2023-06-19",".31","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","24","2023-06-12",".28","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","23","2023-06-05",".23","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","22","2023-05-29",".17","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","21","2023-05-22",".11","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","20","2023-05-15",".01","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","19","2023-05-08",".23","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","18","2023-05-01",".34","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","17","2023-04-24",".25","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","16","2023-04-17",".21","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","15","2023-04-10",".11","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","14","2023-04-03","0","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","13","2023-03-27",".05","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","Bakkafrost Scotland","2023","12","2023-03-20","0","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","The Scottish Salmon Company","2022","22","2022-05-30","","Site fallow","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","The Scottish Salmon Company","2022","21","2022-05-23","","Withdrawal period prior to harvesting","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","The Scottish Salmon Company","2022","20","2022-05-16","","Withdrawal period prior to harvesting","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","The Scottish Salmon Company","2022","19","2022-05-09","","Withdrawal period prior to harvesting","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","The Scottish Salmon Company","2022","18","2022-05-02",".5","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","The Scottish Salmon Company","2022","17","2022-04-25",".43","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","The Scottish Salmon Company","2022","16","2022-04-18",".5","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","The Scottish Salmon Company","2022","15","2022-04-11",".45","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","The Scottish Salmon Company","2022","14","2022-04-04",".38","","","","","","NG505441","150500","844100"
"FS0708","Portree","FB0169","The Scottish Salmon Company","2022","13","2022-03-28",".11","","","","","","NG505441","150500","844100"
